OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
5146,2007-10-22,26.77,-58.81,1300,0
5149,2000-02-19,26.79,-79.83,2160,0
5150,2006-02-14,26.79,-74.44,3085,0
5152,2002-04-30,26.8,-166.54,88785,0
5154,2000-06-01,26.82,-72.94,121190,0
5155,2000-06-01,26.82,-72.94,103672,0
5156,2003-10-29,26.83,-57.98,25455,0
5157,2004-10-26,26.84,-57.51,1643,0
5165,2000-10-31,26.86,-56.69,16869,0
5171,2002-10-30,26.88,-111.12,1080,0
5175,2001-04-20,26.9,-70.35,1800,0
5176,2004-10-26,26.9,-57.56,1200,0
5177,2007-04-02,26.92,-79.3,3085,0
5180,2002-10-30,26.93,-57.68,11339,0
5184,2001-03-31,26.95,-79.41,4860,0
5185,2005-03-30,26.95,-79.25,16199,0
5186,2000-10-30,26.96,-59.02,2880,0
5189,2001-05-19,26.97,-65.18,98921,0
5194,2004-10-25,27.03,-57.63,5400,0
5198,2000-10-30,27.08,-59.62,0,0
5199,2004-02-17,27.08,-76.52,2700,0
5200,2001-03-31,27.09,-79.73,0,0
5201,2001-10-16,27.09,-115.61,0,0
5204,2004-02-17,27.1,-77.35,10799,0
5211,2000-11-03,27.15,-57.56,6479,0
5214,2008-05-11,27.21,-79.7,0,0
5216,2003-07-08,27.25,-156.77,0,0
5217,2000-10-26,27.26,-63.02,3857,0
5218,2001-02-17,27.26,-75.3,16874,0
5222,2005-04-19,27.3,-59.07,5940,0
5225,2000-04-24,27.32,-69.39,2520,0
5226,2012-10-18,27.33,-142.18,724209,0
5234,2005-03-30,27.38,-79.55,11879,0
5235,2008-04-07,27.38,-69.51,675,0
5238,2001-02-15,27.43,-79.8,0,0
5239,2000-10-29,27.44,-59.64,11339,0
5243,2003-10-28,27.45,-58.13,51296,0
5244,2000-06-01,27.46,-71.95,5400,0
5245,2000-06-02,27.46,-71.95,6171,0
5246,2001-05-20,27.46,-65.12,7559,0
5247,2001-05-20,27.46,-65.12,50996,0
5250,2005-02-18,27.47,-70.42,5400,0
5251,2000-10-26,27.48,-62.8,0,0
5252,2001-02-16,27.48,-77.71,3979,0
5253,2007-04-02,27.48,-79.4,1620,0
5254,2000-10-31,27.49,-56.72,32397,0
5255,2001-04-19,27.51,-69.33,2250,0
5259,2000-10-26,27.52,-62.71,8639,0
5260,2001-04-17,27.52,-60.91,7559,0
5261,2007-10-21,27.52,-59.28,34965,0
5263,2006-02-13,27.53,-76,4500,0
5264,2005-05-16,27.54,-64.44,15659,0
5266,2002-04-23,27.55,-177.03,13505,0
5267,2000-10-27,27.56,-62.47,0,0
5274,2000-10-28,27.59,-60.38,7559,0
5275,2002-10-29,27.59,-57.92,53014,0
5276,2005-10-27,27.59,-55.51,362438,0
5277,2006-10-26,27.6,-59.09,2160,0
5278,2000-10-27,27.61,-62.26,1080,0
5282,2000-06-01,27.62,-72.5,366399,0
5283,2000-06-01,27.62,-72.5,559395,0
5284,2000-10-28,27.63,-61.25,0,0
5285,2001-02-17,27.64,-76.53,1800,0
5286,2000-02-20,27.65,-78.96,0,0
5287,2000-10-27,27.66,-61.97,0,0
5288,2002-05-14,27.66,-79.22,0,0
5289,2005-02-18,27.66,-71.12,13885,0
5290,2008-02-18,27.66,-79.96,0,0
5291,2005-02-17,27.67,-72.1,0,0
5295,2004-02-16,27.68,-78.19,0,0
5296,2000-02-21,27.69,-75.45,982,0
5297,2005-02-18,27.69,-71.63,6479,0
5299,2000-10-25,27.74,-62.64,10799,0
5300,2005-02-18,27.75,-71.64,9719,0
5303,2005-02-18,27.76,-71.61,28961,0
5304,2008-02-24,27.76,-76.27,0,0
5306,2005-02-17,27.77,-72.71,1800,0
5309,2000-04-22,27.78,-67.52,8639,0
5310,2002-02-17,27.78,-77.14,4320,0
5311,2005-02-17,27.79,-72.69,6872,0
5313,2001-10-15,27.8,-115.88,540,0
5314,2005-02-17,27.8,-72.67,3375,0
5315,2000-04-02,27.82,-79.99,540,0
5316,2002-05-15,27.82,-78.9,15119,0
5317,2004-02-14,27.82,-79.84,7199,0
5318,2007-04-02,27.82,-78.56,9906,0
5319,2000-06-02,27.84,-71.39,294662,0
5320,2004-01-22,27.84,-140.77,540,0
5321,2012-10-18,27.84,-140.77,293951,0
5322,2001-02-15,27.85,-79.3,0,0
5324,2005-02-15,27.89,-78.18,0,0
5328,2001-04-16,27.9,-61.37,78834,0
5340,2001-04-19,27.98,-68.3,1157,0
5341,2004-05-11,27.98,-80.02,540,0
5343,2000-02-20,27.99,-78.26,8099,0
5344,2005-02-15,27.99,-77.55,76134,0
5345,2008-11-02,27.99,-60.55,1768,0
5349,2000-02-21,28,-76.96,0,0
5350,2000-04-22,28.02,-66.62,27448,0
5351,2007-04-03,28.03,-77.98,19978,0
5353,2007-10-21,28.04,-59.49,10748,0
5354,2012-10-18,28.04,-140.48,414075,0
5358,2007-05-18,28.06,-65.34,2024,0
5359,2007-10-21,28.06,-59.48,6704,0
5361,2001-04-01,28.07,-78.73,0,0
5362,2001-10-25,28.07,-58.82,10259,0
5369,2000-04-23,28.08,-68.61,1543,0
5371,2001-04-01,28.09,-79.97,2160,0
5372,2005-02-16,28.1,-76.25,540,0
5373,2000-06-02,28.11,-71.53,56706,0
5374,2000-06-03,28.11,-71.53,215983,0
5375,2002-10-29,28.12,-58.29,1080,0
5376,2004-02-15,28.16,-78.61,0,0
5384,2005-02-17,28.21,-74.37,1620,0
5385,2005-04-19,28.22,-59.25,25918,0
5389,2001-05-20,28.25,-64.89,8099,0
5390,2001-05-20,28.25,-64.89,100972,0
5395,2008-04-06,28.28,-69.73,11532,0
5399,2000-04-23,28.34,-69.21,17279,0
5404,2008-02-19,28.38,-79.74,0,0
5407,2004-01-21,28.41,-140.21,540,0
5408,2012-10-17,28.41,-140.21,704613,0
5424,2000-04-22,28.49,-58.73,32937,0
5425,2007-04-04,28.5,-77.39,540,0
5426,2008-02-21,28.5,-78.97,1932,0
5427,2000-04-21,28.51,-65.83,7199,0
5428,2005-05-16,28.52,-64.34,46196,0
5429,2008-02-20,28.52,-79.3,1164,0
5431,2001-10-15,28.54,-116.09,0,0
5432,2012-05-17,28.54,-140.09,541,0
5433,2012-10-17,28.54,-140.09,20384,0
5434,2000-10-30,28.55,-56.75,600,0
5438,2000-04-04,28.58,-79.12,540,0
5439,2000-10-30,28.58,-56.68,26998,0
5440,2001-04-19,28.58,-67.29,3375,0
5442,2007-04-04,28.59,-75.97,6479,0
5445,2005-03-31,28.6,-80.02,1080,0
5448,2006-10-26,28.63,-59.3,4860,0
5456,2002-05-16,28.68,-78.85,0,0
5457,2007-10-20,28.69,-59.68,8636,0
5461,2001-04-16,28.72,-61.33,173236,0
5462,2004-01-20,28.72,-140.03,1080,0
5463,2012-05-16,28.72,-140.03,544,0
5464,2012-10-16,28.72,-140.03,12316946,1
5469,2001-04-18,28.74,-65.99,9899,0
5472,2000-10-29,28.76,-57.07,5940,0
5473,2003-05-14,28.76,-79.47,3240,0
5474,2001-04-17,28.77,-64.96,7476,0
5477,2000-10-28,28.81,-57.72,6075,0
5479,2005-05-17,28.86,-64.34,8099,0
5483,2001-04-02,28.91,-78.58,0,0
5486,2001-04-02,28.93,-78.61,0,0
5488,2008-04-06,28.95,-70.4,6567,0
5491,2001-04-02,28.98,-77.98,491,0
5492,2002-10-28,28.98,-58.43,7019,0
5493,2001-04-18,28.99,-66.56,12151,0
5496,2007-04-05,29.04,-74.91,6873,0
5499,2000-10-28,29.05,-58.7,56156,0
5501,2005-04-18,29.06,-59.57,48596,0
5502,2004-05-11,29.07,-79.8,0,0
5503,2002-05-16,29.09,-61.55,540,0
5504,2001-10-14,29.1,-117.18,0,0
5509,2000-04-20,29.13,-65.53,982,0
5510,2001-05-21,29.13,-64.94,10799,0
5511,2001-05-21,29.13,-64.94,7559,0
5512,2007-05-19,29.13,-65.1,2919,0
5513,2001-04-03,29.14,-79.32,0,0
5514,2007-05-18,29.14,-65.08,10120,0
5516,2000-04-03,29.15,-79.77,491,0
5517,2003-05-14,29.16,-78.63,0,0
5520,2004-10-24,29.19,-58.58,0,0
5523,2001-04-05,29.2,-77.6,0,0
5526,2000-10-27,29.22,-59.11,0,0
5527,2000-10-27,29.22,-59.15,3599,0
5528,2000-10-27,29.23,-59.18,5400,0
5529,2000-10-27,29.23,-59.18,3597,0
5530,2000-10-28,29.23,-59.19,0,0
5531,2000-10-28,29.23,-59.21,7181,0
5532,2000-10-27,29.24,-59.59,13346,0
5533,2000-10-28,29.24,-59.22,0,0
5541,2001-04-17,29.27,-65.24,6599,0
5544,2002-05-16,29.29,-78.68,0,0
5546,2002-05-17,29.3,-62.54,0,0
5547,2001-04-15,29.32,-61.35,9719,0
5550,2000-04-04,29.35,-78.18,10799,0
5551,2002-05-17,29.35,-62.97,18599,0
5552,2001-04-02,29.37,-77.36,0,0
5553,2012-05-16,29.37,-139.91,4590,0
5554,2012-10-16,29.37,-139.91,47910,0
5558,2000-04-22,29.39,-58.55,7019,0
5561,2001-10-25,29.4,-59.07,26098,0
5562,2001-10-25,29.4,-59.07,5400,0
5563,2002-05-16,29.4,-61.43,14579,0
5572,2000-10-27,29.43,-60.28,8099,0
5576,2007-10-20,29.45,-60.07,771,0
5577,2007-10-19,29.47,-60.07,540,0
5578,2007-04-05,29.51,-73.94,0,0
5581,2005-05-17,29.57,-64.3,65875,0
5584,2000-10-26,29.59,-60.32,11290,0
5585,2005-10-26,29.6,-55.84,1427,0
5586,2001-04-16,29.63,-65.48,10124,0
5590,2007-04-06,29.66,-72.98,4628,0
5593,2001-04-03,29.67,-76.44,16975,0
5595,2002-05-15,29.68,-62.51,17279,0
5600,2000-04-03,29.69,-79.05,0,0
5601,2005-04-18,29.69,-59.97,45511,0
5604,2008-04-01,29.7,-77.57,0,0
5606,2002-10-28,29.74,-58.54,4320,0
5607,2001-04-06,29.75,-77.4,0,0
5608,2002-05-15,29.76,-61.95,5801,0
5610,2005-03-31,29.78,-80.52,800,0
5611,2001-05-21,29.79,-64.82,50154,0
5612,2001-05-21,29.79,-64.82,33477,0
5613,2002-05-17,29.79,-78.14,30778,0
5614,2006-10-25,29.79,-59.45,10259,0
5615,2008-04-04,29.82,-73.46,2160,0
5620,2001-04-03,29.86,-76.26,61188,0
5621,2001-04-05,29.86,-77.94,514,0
5622,2003-05-15,29.87,-77.5,16199,0
5623,2008-04-04,29.87,-72.42,83693,0
5627,2008-04-03,29.9,-74.18,0,0
5631,2002-05-17,29.92,-77.72,98812,0
5632,2001-04-14,29.93,-61.81,8639,0
5633,2003-07-09,29.94,-156.71,14470,0
5636,2000-04-05,29.95,-77.1,0,0
5641,2002-05-18,29.97,-63.34,540,0
5642,2005-03-31,29.97,-80.97,0,0
5644,2004-01-04,29.98,-140,2700,0
5645,2012-10-15,29.98,-140,161726,0
5647,2003-10-27,30,-57.35,11781,0
5648,2008-04-03,30,-74.58,0,0
5651,2008-04-02,30.01,-76.53,0,0
5657,2002-05-14,30.05,-63.57,5400,0
5660,2005-04-17,30.06,-60.4,78704,0
5661,2000-04-20,30.07,-65.3,13707,0
5662,2000-06-05,30.08,-68.84,36004,0
5663,2000-06-05,30.08,-68.84,25378,0
5665,2001-04-16,30.1,-65.85,12959,0
5666,2005-10-25,30.11,-56.56,35735,0
5670,2007-10-19,30.13,-60.46,76517,0
5671,2005-10-25,30.14,-56.58,23407,0
5673,2000-04-03,30.15,-77.71,0,0
5674,2000-10-25,30.16,-60.41,1800,0
5676,2005-10-25,30.19,-56.62,9021,0
5681,2005-10-25,30.21,-56.66,62886,0
5682,2008-04-02,30.22,-75.82,21211,0
5683,2002-10-21,30.23,-120.37,0,0
5688,2003-05-15,30.27,-76.76,4860,0
5693,2002-10-21,30.28,-121.22,0,0
5694,2003-07-10,30.31,-155.93,23113,0
5695,2001-04-06,30.32,-73.56,491,0
5699,2001-04-06,30.39,-72.88,58315,0
5707,2000-04-06,30.43,-74.83,17356,0
5708,2001-04-04,30.43,-78.7,1080,0
5711,2002-10-27,30.45,-59.08,22678,0
5712,2008-05-12,30.45,-78.95,44996,0
5713,2001-04-15,30.46,-65.92,25378,0
5714,2005-04-01,30.46,-80.76,0,0
5715,2005-04-17,30.46,-60.98,8099,0
5716,2003-05-19,30.47,-71.22,18224,0
5717,2000-04-06,30.48,-75.05,900,0
5718,2001-05-22,30.48,-64.89,3600,0
5719,2001-05-22,30.48,-64.89,10799,0
5722,2001-10-24,30.49,-59.3,54536,0
5723,2003-05-19,30.49,-70.32,70794,0
5725,2005-10-25,30.5,-56.97,24717,0
5727,2002-05-13,30.51,-63.43,23218,0
5728,2003-05-16,30.52,-75.7,15315,0
5729,2007-05-19,30.52,-64.86,324276,0
5732,2000-04-11,30.53,-65.88,4860,0
5735,2003-05-19,30.57,-69.7,2700,0
5737,2001-10-12,30.6,-117.47,0,0
5738,2001-04-06,30.61,-76.7,50216,0
5739,2001-04-07,30.61,-72.14,540,0
5740,2002-10-27,30.61,-59.61,1080,0
5742,2001-04-05,30.65,-74.15,23303,0
5743,2001-04-07,30.66,-71.47,17860,0
5744,2005-04-02,30.66,-80.15,1274,0
5749,2000-06-05,30.68,-67.94,398111,0
5750,2000-06-05,30.68,-67.94,236167,0
5754,2000-04-07,30.72,-74.02,6479,0
5756,2003-05-20,30.73,-68.07,8639,0
5757,2003-05-16,30.74,-75.17,281317,0
5758,2005-04-16,30.77,-61.33,92593,0
5759,2002-10-20,30.78,-122.45,0,0
5760,2003-05-18,30.79,-72.38,9719,0
5763,2000-04-20,30.84,-65.66,982,0
5764,2003-05-17,30.84,-73.5,80094,0
5767,2000-04-19,30.86,-64.16,4050,0
5768,2001-04-15,30.86,-64.83,0,0
5773,2002-05-18,30.9,-64.02,0,0
5774,2000-04-07,30.93,-73.48,0,0
5775,2005-05-18,30.93,-64.6,107991,0
5786,2000-10-25,30.99,-60.86,2160,0
5787,2003-05-20,30.99,-69.17,3240,0
5788,2004-05-13,30.99,-78.65,4447,0
5795,2003-05-17,31,-74,67495,0
5796,2005-04-06,31.02,-71.56,77214,0
5799,2000-04-08,31.04,-72.7,5400,0
5800,2000-04-12,31.05,-65.75,24298,0
5801,2001-04-08,31.05,-70.44,5890,0
5802,2012-05-15,31.06,-143.46,1073,0
5803,2012-10-15,31.06,-143.46,279281,0
5807,2001-04-05,31.09,-74.71,0,0
5808,2001-04-07,31.09,-73.8,6479,0
5809,2001-04-08,31.09,-72.85,1620,0
5812,2007-10-19,31.11,-61.05,12008,0
5814,2000-04-06,31.13,-73.41,1080,0
5815,2007-10-19,31.13,-61.07,18249,0
5817,2000-04-11,31.14,-66.16,5400,0
5818,2005-04-06,31.15,-71.04,1080,0
5822,2000-06-06,31.17,-67.1,2700,0
5823,2000-06-06,31.17,-67.1,26458,0
5824,2005-04-06,31.17,-72.31,0,0
5827,2005-04-05,31.18,-73.25,0,0
5832,2001-04-04,31.23,-75.71,1620,0
5833,2005-04-05,31.23,-73.62,540,0
5834,2001-10-23,31.24,-60.25,15119,0
5835,2005-10-24,31.24,-57.41,2936,0
5836,2001-04-08,31.25,-69.43,23466,0
5837,2002-10-26,31.25,-59.21,16199,0
5841,2001-04-08,31.26,-71.5,33477,0
5845,2000-04-05,31.27,-73.64,0,0
5846,2000-04-07,31.27,-72.76,0,0
5847,2000-04-18,31.27,-63.78,18359,0
5853,2005-04-04,31.33,-74.8,540,0
5854,2000-04-08,31.36,-71.43,2160,0
5857,2000-04-11,31.37,-66.3,21058,0
5863,2003-10-26,31.38,-57.07,5400,0
5865,2000-04-05,31.39,-74,1080,0
5866,2008-10-31,31.39,-63.55,587,0
5868,2000-04-20,31.41,-59.66,4320,0
5869,2005-04-15,31.41,-61.68,35097,0
5870,2001-04-14,31.42,-64.08,0,0
5871,2004-05-14,31.42,-77.94,1800,0
5877,2000-04-19,31.45,-61.06,1080,0
5878,2001-04-08,31.45,-68.55,53996,0
5882,2000-04-07,31.48,-72.16,4320,0
5883,2000-04-19,31.5,-60.47,9179,0
5884,2005-04-07,31.51,-70.29,3780,0
5886,2001-04-08,31.54,-70.12,15659,0
5887,2001-10-12,31.54,-117.18,5940,0
5888,2012-05-15,31.54,-143.82,58866,0
5889,2012-10-15,31.54,-143.82,31116,0
5897,2000-04-09,31.57,-70.74,5940,0
5899,2000-06-06,31.58,-66.31,18359,0
5900,2000-06-06,31.58,-66.31,47516,0
5901,2001-04-09,31.58,-69.8,34557,0
5904,2005-05-19,31.62,-65.03,26016,0
5905,2001-10-23,31.63,-60.97,27000,0
5906,2007-04-08,31.64,-69.03,1174,0
5908,2000-04-07,31.67,-71.92,10801,0
5909,2002-05-19,31.67,-73.67,5940,0
5911,2000-04-11,31.68,-66.3,50756,0
5918,2012-05-14,31.72,-144.77,14133,0
5919,2012-10-14,31.72,-144.77,31396,0
5923,2000-04-17,31.73,-63.11,2160,0
5924,2008-10-25,31.73,-64.05,11819,0
5926,2001-04-09,31.74,-68.55,13499,0
5932,2004-05-18,31.75,-69.47,2700,0
5933,2005-04-08,31.75,-69.11,3599,0
5934,2001-04-09,31.76,-67.43,38825,0
5936,2001-04-09,31.8,-68.17,9719,0
5937,2004-05-14,31.81,-77.22,15299,0
5942,2002-05-18,31.83,-64.87,8999,0
5944,2000-04-17,31.85,-62.65,9179,0
5945,2001-04-14,31.85,-63.97,3240,0
5948,2000-04-09,31.88,-69.68,6381,0
5949,2000-04-08,31.89,-71.22,4860,0
5953,2005-04-15,31.91,-62.25,4723,0
5954,2000-06-07,31.92,-65.57,34557,0
5955,2000-06-07,31.92,-65.57,7019,0
5956,2001-04-14,31.92,-64.41,0,0
5957,2004-05-19,31.93,-66.66,57775,0
5958,2005-04-08,31.93,-68.51,5940,0
5959,2005-10-23,31.94,-57.7,4529,0
5962,2000-04-11,31.96,-67.32,27980,0
5963,2001-05-22,31.96,-65.11,7019,0
5976,2002-10-26,31.99,-59.56,22580,0
5977,2005-04-09,31.99,-66.03,0,0
5978,2001-04-10,32.01,-66.6,10028,0
5980,2000-04-09,32.03,-68.92,2025,0
5981,2001-04-10,32.03,-66.94,1080,0
5982,2000-04-10,32.04,-68.36,12824,0
5983,2001-07-01,32.04,-65.17,0,0
5984,2005-04-09,32.04,-67.26,0,0
5985,2005-04-15,32.04,-62.79,0,0
5986,2000-04-11,32.05,-67.19,6170,0
5989,2001-04-10,32.07,-65.53,1600,0
5999,2000-04-10,32.13,-67.4,9179,0
6000,2000-10-23,32.13,-65.02,5400,0
6001,2004-05-18,32.13,-71.42,4860,0
6002,2005-05-20,32.13,-64.63,9899,0
6004,2000-06-07,32.14,-64.73,11879,0
6005,2000-06-07,32.14,-64.73,24838,0
6013,2000-04-16,32.18,-63.98,2492,0
6014,2005-04-13,32.18,-64.7,0,0
6015,2007-10-18,32.18,-61.82,59559,0
6018,2001-06-29,32.2,-65.57,0,0
6019,2002-05-19,32.2,-71.82,0,0
6020,2002-10-19,32.21,-120.45,1080,0
6021,2004-05-17,32.21,-72.4,19978,0
6024,2002-05-21,32.22,-69.7,1350,0
6025,2002-05-21,32.22,-69.22,2104,0
6028,2001-10-23,32.24,-62.17,17819,0
6029,2001-10-23,32.24,-62.17,19978,0
6031,2007-04-10,32.28,-65.56,0,0
6032,2000-04-17,32.31,-63.7,2700,0
6033,2005-04-14,32.31,-63.39,1620,0
6037,2007-04-09,32.34,-66.42,540,0
6041,2012-04-24,32.35,-155.1,619,0
6042,2012-10-10,32.35,-155.1,3415,0
6043,2005-04-14,32.36,-64.12,0,0
6044,2000-06-08,32.37,-64.56,11339,0
6045,2012-05-13,32.37,-146.51,1568,0
6046,2012-10-14,32.37,-146.51,11059,0
6048,2000-04-16,32.38,-64.38,5890,0
6049,2004-05-25,32.4,-64.42,14849,0
6050,2001-10-12,32.42,-117.18,4320,0
6051,2003-10-26,32.42,-57.05,1200,0
6054,2002-05-24,32.43,-66.6,2946,0
6055,2004-05-15,32.44,-76.23,2700,0
6057,2002-05-26,32.49,-63.94,0,0
6058,2005-10-23,32.49,-58.12,25218,0
6059,2007-04-09,32.5,-67.08,6479,0
6066,2002-05-17,32.57,-151.69,87820,0
6068,2001-06-29,32.59,-65.55,56156,0
6069,2004-05-17,32.59,-73.26,9179,0
6072,2002-10-18,32.6,-119.57,13499,0
6073,2004-05-15,32.6,-75.14,0,0
6078,2002-10-16,32.64,-117.33,6599,0
6081,2008-10-25,32.65,-64.19,10799,0
6091,2002-05-28,32.73,-64.58,29158,0
6093,2012-04-27,32.76,-150.21,4546,0
6094,2012-10-12,32.76,-150.21,6095,0
6098,2004-05-15,32.77,-74.83,1080,0
6099,2005-05-23,32.78,-64.11,7559,0
6102,2005-10-23,32.79,-58.4,19322,0
6103,2005-10-23,32.8,-58.42,11733,0
6104,2005-10-23,32.8,-58.43,5563,0
6105,2003-05-26,32.82,-64.29,34017,0
6110,2012-10-13,32.84,-147.81,154607,0
6111,2007-04-10,32.86,-64.49,1176,0
6115,2002-10-17,32.91,-118.48,0,0
6118,2002-05-26,32.99,-63.46,95596,0
6119,2002-10-17,32.99,-118.74,0,0
6121,2001-10-22,33,-62.5,15659,0
6122,2012-10-10,33.02,-152.9,83582,0
6124,2005-10-23,33.03,-58.53,6253,0
6126,2003-12-24,33.06,-148.13,540,0
6127,2012-10-13,33.06,-148.13,291370,0
6129,2012-04-29,33.08,-147.02,4388,0
6130,2012-10-13,33.08,-147.02,806614,0
6131,2012-10-09,33.09,-156.27,89213,0
6132,2003-08-17,33.1,-156.49,524,0
6133,2012-04-27,33.1,-149.63,7855,0
6134,2012-10-08,33.1,-156.49,21749,0
6135,2012-10-12,33.1,-149.63,41494,0
6138,2007-10-18,33.22,-62.5,6048,0
6141,2001-05-27,33.25,-64.64,26323,0
6142,2001-05-28,33.25,-64.64,2700,0
6143,2007-10-17,33.25,-62.51,11594,0
6144,2003-08-16,33.26,-156.98,3600,0
6145,2012-10-08,33.26,-156.98,12499,0
6146,2000-10-23,33.27,-66.01,2700,0
6147,2001-07-06,33.28,-65.15,0,0
6148,2003-07-12,33.34,-151.97,20303,0
6152,2012-04-26,33.35,-150.87,8722,0
6153,2012-10-11,33.35,-150.87,218536,0
6158,2012-10-09,33.38,-156.38,4232,0
6160,2005-10-22,33.42,-58.63,8716,0
6163,2005-10-22,33.43,-58.62,0,0
6164,2007-05-25,33.43,-65.8,66187,0
6166,2005-10-22,33.44,-58.61,0,0
6169,2012-10-11,33.47,-151.63,327434,0
6171,2001-06-29,33.52,-65.08,772,0
6172,2004-10-22,33.52,-60.64,0,0
6173,2005-05-24,33.52,-63.6,6479,0
6179,2004-05-25,33.54,-64.87,10124,0
6184,2012-10-11,33.56,-152.27,41259,0
6187,2002-10-25,33.62,-60.78,2700,0
6192,2001-05-28,33.64,-64.9,174136,0
6193,2001-05-28,33.64,-64.9,100432,0
6194,2002-05-26,33.64,-63.47,675,0
6196,2005-10-22,33.66,-58.72,22701,0
6203,2001-10-21,33.76,-62.64,9901,0
6204,2001-10-22,33.76,-62.64,30238,0
6208,2002-05-28,33.81,-64.62,8099,0
6209,2002-05-29,33.84,-64.62,10799,0
6210,2002-05-29,33.84,-64.62,49676,0
6211,2002-05-27,33.86,-63.79,40047,0
6214,2002-05-29,33.87,-64.62,4860,0
6215,2003-10-25,33.88,-57.36,1620,0
6218,2002-05-17,33.93,-151.55,56794,0
6221,2007-10-17,33.94,-63.06,15568,0
6222,2002-08-21,33.97,-119.39,0,0
6227,2007-05-26,34.05,-65.32,0,0
6230,2007-05-26,34.08,-65.31,2488,0
6242,2000-10-22,34.22,-67.11,14039,0
6243,2001-05-29,34.22,-65.34,0,0
6244,2001-05-29,34.22,-65.34,8639,0
6248,2005-05-24,34.32,-63.78,11339,0
6256,2004-05-27,34.43,-65.63,1620,0
6262,2001-07-06,34.56,-66.13,7559,0
6263,2001-10-21,34.56,-63.5,13197,0
6265,2002-05-27,34.57,-64.25,0,0
6268,2007-10-17,34.61,-63.52,0,0
6269,2007-10-17,34.62,-63.53,0,0
6277,2002-05-29,34.67,-64.76,44816,0
6279,2002-10-23,34.68,-61.33,4418,0
6281,2002-05-29,34.7,-64.77,14579,0
6282,2002-05-29,34.7,-64.77,11879,0
6284,2002-05-29,34.72,-64.77,11879,0
6285,2003-10-25,34.75,-58.3,2078,0
6286,2002-05-28,34.78,-64.32,542657,0
6287,2007-05-26,34.83,-65,12440,0
6288,2000-10-22,34.84,-67.48,22678,0
6291,2002-10-24,34.86,-60.87,1080,0
6298,2005-10-21,34.93,-59.11,17852,0
6299,2006-10-22,34.94,-58.23,540,0
6305,2001-05-29,35.01,-65.75,3780,0
6306,2003-05-27,35.03,-63.32,2700,0
6318,2001-06-28,35.13,-64.06,0,0
6319,2002-10-24,35.13,-60.98,3780,0
6320,2004-10-21,35.15,-61.73,2160,0
6327,2002-08-20,35.25,-122.24,0,0
6331,2001-10-21,35.33,-64.51,15599,0
6332,2001-10-21,35.33,-64.51,24298,0
6333,2002-05-28,35.38,-64.8,23071,0
6336,2000-10-21,35.41,-67.67,9359,0
6345,2007-05-27,35.5,-64.65,5820,0
6346,2007-05-27,35.51,-64.64,4188,0
6349,2002-05-29,35.53,-64.83,8639,0
6350,2002-05-30,35.53,-64.83,953,0
6351,2007-10-16,35.53,-64.13,4334,0
6362,2001-10-20,35.68,-64.56,46976,0
6365,2001-07-07,35.71,-67.12,8099,0
6366,2003-05-28,35.71,-63.56,18359,0
6369,2007-05-27,35.73,-64.37,2139,0
6373,2001-10-20,35.8,-64.54,0,0
6381,2008-10-23,35.86,-67.01,1588,0
6386,2003-10-24,35.88,-58.53,1800,0
6389,2006-10-21,35.89,-58.15,1620,0
6391,2001-07-07,35.9,-67.25,62545,0
6392,2005-10-21,35.92,-59.23,9100,0
6395,2000-10-21,35.96,-68.08,15839,0
6396,2008-05-21,35.99,-75.19,675,0
6399,2004-05-28,36.14,-63.92,7199,0
6402,2003-10-23,36.17,-59.18,32397,0
6403,2002-08-20,36.19,-122.14,0,0
6408,2001-06-27,36.23,-64.41,1543,0
6409,2007-05-28,36.23,-64.07,0,0
6412,2007-05-28,36.25,-64.07,0,0
6416,2007-10-16,36.31,-64.8,8722,0
6417,2007-10-16,36.32,-64.82,4159,0
6418,2003-07-13,36.34,-149.9,11422,0
6427,2002-05-30,36.43,-65.36,404968,0
6428,2008-05-21,36.44,-75.5,0,0
6434,2000-10-22,36.51,-64.64,3780,0
6442,2002-10-23,36.55,-62.15,1620,0
6443,2003-05-28,36.62,-63.95,25198,0
6444,2005-10-20,36.69,-60.33,7008,0
6447,2005-10-20,36.7,-60.33,3635,0
6448,2005-10-20,36.72,-60.33,2886,0
6449,2005-10-20,36.74,-60.34,0,0
6450,2000-10-20,36.78,-68.72,5400,0
6451,2000-10-21,36.78,-65.62,2400,0
6454,2001-10-19,36.82,-64.25,9817,0
6462,2003-07-13,37.03,-149.44,13932,0
6463,2003-10-21,37.05,-63.73,5400,0
6466,2002-05-30,37.11,-65.66,3240,0
6467,2003-10-21,37.15,-64.07,0,0
6470,2007-10-15,37.18,-65.6,3639,0
6471,2005-10-20,37.2,-60.93,3510,0
6472,2002-10-22,37.21,-62.55,5400,0
6474,2001-06-27,37.23,-64.5,9447,0
6477,2006-06-03,37.25,-74.35,2160,0
6480,2001-10-19,37.28,-64.84,14997,0
6481,2001-10-19,37.28,-64.84,20243,0
6482,2000-10-21,37.3,-66.72,0,0
6483,2002-08-19,37.3,-122.58,0,0
6484,2003-10-20,37.3,-65.39,0,0
6485,2004-10-19,37.32,-63.44,6299,0
6496,2007-05-28,37.45,-63.57,18929,0
6501,2002-05-31,37.48,-65.22,5851,0
6502,2005-10-19,37.48,-61.3,7675,0
6503,2003-05-29,37.55,-63.92,0,0
6504,2006-06-03,37.56,-73.79,0,0
